事業者名,ステータス,精算,予約番号,企画区分,申込日,キャンセル日,貸出日時,貸出営業所,貸出営業所コード,返却日時,返却営業所,返却営業所コード,料金プラン,車両クラス,AT/MT,禁煙/喫煙,オプション,免責補償,乗車人数,到着便,出発便,基本料金合計（予約時）,乗捨料金（予約時）,オプション料金（予約時明細）,オプション料金（予約時合計金額）,免責補償料金（予約時明細）,免責補償料金（予約時合計金額）,深夜手数料（予約時）,合計金額（予約時）,最終利用金額,DP最終利用金額,キャンセル料金,利用ポイント,クーポンコード,クーポン名称,利用クーポン金額,計算基準額,システム利用料,販促プログラム,ポイント付与料,ポイント追加付与料,料金プランコード,メモ,DPオペレーターメモ,DP用最終更新日時
  ニコニコレンタカー,キャンセル（予約者都合）,済,R0BNJE7F,じゃらん,2016/3/27 19:56,2016/3/27 20:07,2016/4/9 11:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/4/11 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【スタッドレスタイヤ・4WD標準装備】コンパクトカー (デミオ・ヴィッツ等/喫煙可),Sクラス喫煙（SCS002）,AT,喫煙,カーナビ × 1 / ETC車載器 × 1 / スタッドレスタイヤ × 1 / 4WD × 1,免責補償制度,大人: 3 名、子ども: 0 名,ANA4801,ANA1230,6500,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / スタッドレスタイヤ × 1（0円） / 4WD × 1（0円）,0,免責補償制度（3240円）,3240,0,9740,0,,0,0,,,,0,0,0,0,0,SCS02,,,
  ニコニコレンタカー,予約成立,済,R0SUX79W,じゃらん,2016/3/27 20:11,,2016/4/9 11:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/4/12 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【スタッドレスタイヤ・4WD標準装備】コンパクトカー (デミオ・ヴィッツ等/喫煙可),Sクラス喫煙（SCS002）,AT,喫煙,カーナビ × 1 / ETC車載器 × 1 / スタッドレスタイヤ × 1 / 4WD × 1,免責補償制度,大人: 3 名、子ども: 0 名,ANA4801,ANA1230,8500,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / スタッドレスタイヤ × 1（0円） / 4WD × 1（0円）,0,免責補償制度（4320円）,4320,0,12820,12820,,0,0,,,,11870,1424,0,237,0,SCS02,,,
  ニコニコレンタカー,予約成立,済,R0LFNQIZ,じゃらん,2016/3/30 23:05,,2016/7/10 15:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/15 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】最大50％OFF！！デミオ・ヴィッツなどコンパクト禁煙車指定！！,Sクラス禁煙（SCS001）,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 2 名、子ども: 0 名,ANA065,ANA072,23380,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（6480円）,6480,0,29860,29860,,0,0,,,,27648,3317,0,552,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R0NY8GY0,じゃらん,2016/3/31 12:57,,2016/5/13 9:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/5/15 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】軽自動車 禁煙 (ワゴンR・タント等),Kクラス(SCK001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,,大人: 1 名、子ども: 0 名,ピーチMM101,ピーチMM106,8100,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,,0,0,8100,8100,,0,0,,,,7500,900,0,150,0,SCK07,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R02IIH9P,じゃらん,2016/3/31 22:39,2016/4/1 11:09,2016/4/26 12:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/4/28 14:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【スタッドレスタイヤ・4WD標準装備】軽自動車 禁煙 (ワゴンR・タント等),Kクラス(SCK001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / スタッドレスタイヤ × 1 / 4WD × 1,免責補償制度,大人: 2 名、子ども: 0 名,ANA553,ANA556,6000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / スタッドレスタイヤ × 1（0円） / 4WD × 1（0円）,0,免責補償制度（3240円）,3240,0,9240,0,,0,0,,,,0,0,0,0,0,SCK01,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R0ELVG57,じゃらん,2016/4/1 14:35,2016/4/5 18:54,2016/4/23 8:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/4/28 20:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【スタッドレスタイヤ・4WD標準装備】コンパクトカー (デミオ・ヴィッツ等/喫煙可),Sクラス喫煙（SCS002）,AT,喫煙,カーナビ × 1 / ETC車載器 × 1 / スタッドレスタイヤ × 1 / 4WD × 1,免責補償制度,大人: 1 名、子ども: 0 名,,,12500,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / スタッドレスタイヤ × 1（0円） / 4WD × 1（0円）,0,免責補償制度（6480円）,6480,0,18980,0,,0,0,,,,0,0,0,0,0,SCS02,,,
  ニコニコレンタカー,予約成立,済,R0ECQSPQ,じゃらん,2016/4/1 15:12,,2016/4/18 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/4/22 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【スタッドレスタイヤ・4WD標準装備】8人乗りワゴンクラス 禁煙 (ノア・セレナ等),Fクラス(SCF001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / スタッドレスタイヤ × 1 / 4WD × 1,免責補償制度,大人: 1 名、子ども: 0 名,,,26000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / スタッドレスタイヤ × 1（0円） / 4WD × 1（0円）,0,免責補償制度（4320円）,4320,0,30320,30320,,0,0,,,,28074,3368,0,561,0,SCF001,,,
  ニコニコレンタカー,予約成立,済,R09S2XZ0,じゃらん,2016/4/2 1:40,,2016/4/9 11:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/4/11 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【スタッドレスタイヤ・4WD標準装備】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / スタッドレスタイヤ × 1 / 4WD × 1,免責補償制度,大人: 2 名、子ども: 0 名,ANA053,ANA078,7000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / スタッドレスタイヤ × 1（0円） / 4WD × 1（0円）,0,免責補償制度（3240円）,3240,0,10240,10240,,0,0,CUPR000128,"全国で使える1,000円OFFクーポン【4/18迄】",1000,9481,1137,0,189,0,SCS01,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R0UEUGL2,じゃらん,2016/4/2 9:01,2016/7/16 12:33,2016/8/13 15:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/8/16 13:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【スタッドレスタイヤ・4WD標準装備】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / スタッドレスタイヤ × 1 / 4WD × 1,免責補償制度,大人: 1 名、子ども: 0 名,,,7000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / スタッドレスタイヤ × 1（0円） / 4WD × 1（0円）,0,免責補償制度（3240円）,3240,0,10240,0,,0,0,,,,0,0,0,0,0,SCS01,,,
  ニコニコレンタカー,予約成立,済,R0D0HISX,じゃらん,2016/4/2 11:14,,2016/8/14 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/8/19 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【スタッドレスタイヤ・4WD標準装備】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / スタッドレスタイヤ × 1 / 4WD × 1,,大人: 1 名、子ども: 0 名,,,11000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / スタッドレスタイヤ × 1（0円） / 4WD × 1（0円）,0,,0,0,11000,11000,,0,0,CUPR000128,"全国で使える1,000円OFFクーポン【4/18迄】",1000,10185,1222,0,203,0,SCS01,,,
  ニコニコレンタカー,予約成立,済,R0XFUESJ,じゃらん,2016/4/2 12:55,,2016/4/3 13:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/4/5 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【スタッドレスタイヤ・4WD標準装備】コンパクトカー (デミオ・ヴィッツ等/喫煙可),Sクラス喫煙（SCS002）,AT,喫煙,カーナビ × 1 / ETC車載器 × 1 / スタッドレスタイヤ × 1 / 4WD × 1,免責補償制度,大人: 4 名、子ども: 0 名,JAL511,,6500,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / スタッドレスタイヤ × 1（0円） / 4WD × 1（0円）,0,免責補償制度（3240円）,3240,0,9740,9740,,0,0,,,,9018,1082,0,180,0,SCS02,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R0UV9POP,じゃらん,2016/4/3 9:36,2016/6/9 10:29,2016/7/16 9:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/18 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】最大50％OFF！！デミオ・ヴィッツなどコンパクト禁煙車指定！！,Sクラス禁煙（SCS001）,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 2 名、子ども: 0 名,,,13020,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（3240円）,3240,0,16260,0,,0,0,,,,0,0,0,0,0,SCS001,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R0FDAOWQ,じゃらん,2016/4/3 15:51,2016/4/16 23:52,2016/5/28 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/5/29 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】軽自動車 禁煙 (ワゴンR・タント等),Kクラス(SCK001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 1 名、子ども: 0 名,,,2700,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（1080円）,1080,0,3780,0,,0,0,,,,0,0,0,0,0,SCK07,,,
  ニコニコレンタカー,予約成立,済,R0KSCHTS,じゃらん,2016/4/4 14:51,,2016/5/27 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/5/30 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】8人乗りワゴンクラス 禁煙 (ノア・セレナ等) ,Fクラス(SCF001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 4 名、子ども: 0 名,JAL0505,JAL0596,22000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（3240円）,3240,0,25240,25240,,0,0,CUPR000126,"全国で使える2,000円OFFクーポン【4/18迄】",2000,23370,2804,0,467,0,SCF13,,,
  ニコニコレンタカー,予約成立,済,R0NBABTW,じゃらん,2016/4/4 15:37,,2016/5/27 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/5/29 16:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】Sクラス ,Sクラス禁煙（SCS0002）,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 4 名、子ども: 0 名,,,6000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（2160円）,2160,0,8160,8160,,0,600,CUPR000128,"全国で使える1,000円OFFクーポン【4/18迄】",1000,7555,906,0,151,0,SCS0002,,,
  ニコニコレンタカー,予約成立,済,R077C8JF,じゃらん,2016/4/5 23:40,,2016/6/10 20:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/6/12 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】Sクラス ,Sクラス禁煙（SCS0002）,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 2 名、子ども: 0 名,,,6000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（2160円）,2160,0,8160,8160,,0,0,,,,7555,906,0,151,0,SCS0002,,,
  ニコニコレンタカー,予約成立,済,R0Q8V3JN,じゃらん,2016/4/6 9:41,,2016/5/17 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/5/18 16:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】Sクラス ,Sクラス禁煙（SCS0002）,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 2 名、子ども: 0 名,GK105,GK112,6000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（2160円）,2160,0,8160,8160,,0,0,,,,7555,906,0,151,0,SCS0002,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R0O2TKZI,じゃらん,2016/4/8 12:34,2016/5/30 13:08,2016/6/4 8:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/6/5 14:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】Sクラス ,Sクラス禁煙（SCS0002）,AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / チャイルドシート × 1,免責補償制度,大人: 3 名、子ども: 1 名,,JAL512,6000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / チャイルドシート × 1（1080円）,1080,免責補償制度（2160円）,2160,0,9240,0,,0,0,,,,0,0,0,0,0,SCS0002,,,
  ニコニコレンタカー,予約成立,済,R025XKIE,じゃらん,2016/4/8 13:45,,2016/5/15 12:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/5/17 15:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】8人乗りワゴンクラス 禁煙 (ノア・セレナ等) ,Fクラス(SCF001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 5 名、子ども: 0 名,新千歳,福島,18900,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（3240円）,3240,0,22140,22140,,0,0,CUPR000126,"全国で使える2,000円OFFクーポン【4/18迄】",2000,20500,2460,0,410,0,SCF13,,,
  ニコニコレンタカー,予約成立,済,R0MNCOW9,じゃらん,2016/4/8 20:35,,2016/5/16 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/5/17 16:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】軽自動車 禁煙 (ワゴンR・タント等),Kクラス(SCK001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 2 名、子ども: 0 名,GK153,GK156,5400,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（2160円）,2160,0,7560,7560,,0,2000,,,,7000,840,0,140,0,SCK07,,,
  ニコニコレンタカー,予約成立,済,R00BBFF1,じゃらん,2016/4/8 22:02,,2016/4/23 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/4/24 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【スタッドレスタイヤ・4WD標準装備】軽自動車 禁煙 (ワゴンR・タント等),Kクラス(SCK001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / スタッドレスタイヤ × 1 / 4WD × 1 / 免責補償プラス(NOC免除) × 1,免責補償制度,大人: 2 名、子ども: 0 名,未定,未定,4000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / スタッドレスタイヤ × 1（0円） / 4WD × 1（0円） / 免責補償プラス(NOC免除) × 1（1080円）,1080,免責補償制度（2160円）,2160,0,7240,7240,,0,400,CUPR000129,全国で使える500円OFFクーポン【4/18迄】,500,6703,804,0,134,0,SCK01,,,
  ニコニコレンタカー,予約成立,済,R0757E9S,じゃらん,2016/4/9 7:19,,2016/6/26 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/6/29 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】Sクラス ,Sクラス禁煙（SCS0002）,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 2 名、子ども: 0 名,ＭＭ１０１,っｍ１２２,9000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（3240円）,3240,0,12240,12240,,0,0,CUPR000128,"全国で使える1,000円OFFクーポン【4/18迄】",1000,11333,1359,0,226,0,SCS0002,,,
  ニコニコレンタカー,予約成立,済,R0NWMZI5,じゃらん,2016/4/10 22:44,,2016/5/2 19:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/5/5 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付・免責込み】8人乗りワゴンクラス 禁煙 (ノア・セレナ等),Fクラス禁煙（SCF005）,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 4 名、子ども: 0 名,ANA4837,ANA4832,39480,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（0円）,0,0,39480,39480,,0,1800,CUPR000126,"全国で使える2,000円OFFクーポン【4/18迄】",2000,36555,4386,0,731,0,SCF005,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R0FQKVAY,じゃらん,2016/4/11 18:15,2016/4/24 0:11,2016/6/24 14:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/6/25 14:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】Sクラス ,Sクラス禁煙（SCS0002）,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 1 名、子ども: 0 名,GK183,,3000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（1080円）,1080,0,4080,0,,0,0,,,,0,0,0,0,0,SCS0002,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R0JG6JIP,じゃらん,2016/4/13 6:24,2016/4/19 10:38,2016/5/15 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/5/19 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】Sクラス ,Sクラス禁煙（SCS0002）,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 1 名、子ども: 0 名,,ANA4816,12000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（4320円）,4320,0,16320,0,,0,0,,,,0,0,0,0,0,SCS0002,,,
  ニコニコレンタカー,予約成立,済,R07NZ8YQ,じゃらん,2016/4/13 10:53,,2016/4/21 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/4/27 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【スタッドレスタイヤ・4WD標準装備】コンパクトカー (デミオ・ヴィッツ等/喫煙可),Sクラス喫煙（SCS002）,AT,喫煙,カーナビ × 1 / ETC車載器 × 1 / スタッドレスタイヤ × 1 / 4WD × 1,免責補償制度,大人: 1 名、子ども: 0 名,MM103,MM108,14500,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / スタッドレスタイヤ × 1（0円） / 4WD × 1（0円）,0,免責補償制度（7560円）,7560,0,22060,22060,,0,0,CUPR000126,"全国で使える2,000円OFFクーポン【4/18迄】",2000,20425,2451,0,408,0,SCS02,,,
